segment_id,ts,vehicle_count,avg_speed_kmh,occupancy_pct,speed_limit_kmh,hour,day_of_week,is_weekend,is_rush,lag_1h,lag_24h,rolling_mean_3h,event_timestamp
hebron-road-03,2024-01-01 23:00:00,98,59.2,6.1,60,23,0,0,0,85.0,355.49849447975913,91.5,2024-01-01 23:00:00
hebron-road-03,2024-01-02 22:00:00,126,57.1,9.0,60,22,1,0,0,98.0,355.49849447975913,103.0,2024-01-02 22:00:00
hebron-road-03,2024-01-03 21:00:00,229,59.9,14.6,60,21,2,0,0,126.0,355.49849447975913,151.0,2024-01-03 21:00:00
hebron-road-03,2024-01-04 20:00:00,468,50.7,33.6,60,20,3,0,0,229.0,355.49849447975913,274.3333333333333,2024-01-04 20:00:00
hebron-road-03,2024-01-05 19:00:00,24,58.9,1.2,60,19,4,1,0,468.0,355.49849447975913,240.33333333333334,2024-01-05 19:00:00
hebron-road-03,2024-01-06 18:00:00,182,56.1,14.1,60,18,5,1,1,24.0,355.49849447975913,224.66666666666666,2024-01-06 18:00:00
hebron-road-03,2024-01-07 17:00:00,734,23.7,77.6,60,17,6,0,1,182.0,355.49849447975913,313.3333333333333,2024-01-07 17:00:00
hebron-road-03,2024-01-08 16:00:00,766,23.7,74.4,60,16,0,0,1,734.0,355.49849447975913,560.6666666666666,2024-01-08 16:00:00
hebron-road-03,2024-01-09 15:00:00,604,44.0,42.4,60,15,1,0,0,766.0,355.49849447975913,701.3333333333334,2024-01-09 15:00:00
hebron-road-03,2024-01-10 14:00:00,600,48.0,41.5,60,14,2,0,0,604.0,355.49849447975913,656.6666666666666,2024-01-10 14:00:00
hebron-road-03,2024-01-11 13:00:00,548,50.4,37.9,60,13,3,0,0,600.0,355.49849447975913,584.0,2024-01-11 13:00:00
hebron-road-03,2024-01-12 12:00:00,749,29.7,65.1,60,12,4,1,0,548.0,355.49849447975913,632.3333333333334,2024-01-12 12:00:00
hebron-road-03,2024-01-13 11:00:00,76,57.8,6.1,60,11,5,1,0,749.0,355.49849447975913,457.6666666666667,2024-01-13 11:00:00
hebron-road-03,2024-01-14 10:00:00,571,46.9,43.5,60,10,6,0,0,76.0,355.49849447975913,465.3333333333333,2024-01-14 10:00:00
hebron-road-03,2024-01-15 09:00:00,693,20.6,77.9,60,9,0,0,1,571.0,355.49849447975913,446.6666666666667,2024-01-15 09:00:00
hebron-road-03,2024-01-16 08:00:00,722,22.0,75.4,60,8,1,0,1,693.0,355.49849447975913,662.0,2024-01-16 08:00:00
hebron-road-03,2024-01-17 07:00:00,751,23.1,76.7,60,7,2,0,1,722.0,355.49849447975913,722.0,2024-01-17 07:00:00
hebron-road-03,2024-01-18 06:00:00,466,52.0,33.5,60,6,3,0,0,751.0,355.49849447975913,646.3333333333334,2024-01-18 06:00:00
hebron-road-03,2024-01-19 05:00:00,135,59.6,8.5,60,5,4,1,0,466.0,355.49849447975913,450.6666666666667,2024-01-19 05:00:00
hebron-road-03,2024-01-20 04:00:00,79,60.0,6.3,60,4,5,1,0,135.0,355.49849447975913,226.66666666666666,2024-01-20 04:00:00
hebron-road-03,2024-01-21 03:00:00,76,58.6,5.5,60,3,6,0,0,79.0,355.49849447975913,96.66666666666667,2024-01-21 03:00:00
hebron-road-03,2024-01-22 02:00:00,85,63.0,6.1,60,2,0,0,0,76.0,355.49849447975913,80.0,2024-01-22 02:00:00
hebron-road-03,2024-01-23 01:00:00,72,56.4,5.2,60,1,1,0,0,85.0,355.49849447975913,77.66666666666667,2024-01-23 01:00:00
hebron-road-03,2024-01-24 00:00:00,95,59.0,6.6,60,0,2,0,0,72.0,85.0,84.0,2024-01-24 00:00:00
hebron-road-03,2024-01-24 23:00:00,75,60.3,5.4,60,23,2,0,0,95.0,98.0,80.66666666666667,2024-01-24 23:00:00
hebron-road-03,2024-01-25 22:00:00,140,60.2,9.1,60,22,3,0,0,75.0,126.0,103.33333333333333,2024-01-25 22:00:00
hebron-road-03,2024-01-26 21:00:00,19,58.8,1.2,60,21,4,1,0,140.0,229.0,78.0,2024-01-26 21:00:00
hebron-road-03,2024-01-27 20:00:00,297,56.6,23.6,60,20,5,1,0,19.0,468.0,152.0,2024-01-27 20:00:00
hebron-road-03,2024-01-28 19:00:00,660,42.4,51.0,60,19,6,0,0,297.0,24.0,325.3333333333333,2024-01-28 19:00:00
hebron-road-03,2024-01-29 18:00:00,751,27.0,73.8,60,18,0,0,1,660.0,182.0,569.3333333333334,2024-01-29 18:00:00
hebron-road-03,2024-01-30 17:00:00,749,24.8,73.5,60,17,1,0,1,751.0,734.0,720.0,2024-01-30 17:00:00
hebron-road-03,2024-01-31 16:00:00,722,37.8,56.5,60,16,2,0,1,749.0,766.0,740.6666666666666,2024-01-31 16:00:00
hebron-road-03,2024-02-01 15:00:00,647,45.8,45.3,60,15,3,0,0,722.0,604.0,706.0,2024-02-01 15:00:00
hebron-road-03,2024-02-02 14:00:00,548,47.4,39.3,60,14,4,1,0,647.0,600.0,639.0,2024-02-02 14:00:00
hebron-road-03,2024-02-03 13:00:00,90,57.9,6.4,60,13,5,1,0,548.0,548.0,428.3333333333333,2024-02-03 13:00:00
hebron-road-03,2024-02-04 12:00:00,501,50.1,34.4,60,12,6,0,0,90.0,749.0,379.6666666666667,2024-02-04 12:00:00
hebron-road-03,2024-02-05 11:00:00,440,53.2,34.0,60,11,0,0,0,501.0,76.0,343.6666666666667,2024-02-05 11:00:00
hebron-road-03,2024-02-06 10:00:00,585,49.6,39.2,60,10,1,0,0,440.0,571.0,508.6666666666667,2024-02-06 10:00:00
hebron-road-03,2024-02-07 09:00:00,717,33.1,67.3,60,9,2,0,1,585.0,693.0,580.6666666666666,2024-02-07 09:00:00
hebron-road-03,2024-02-08 08:00:00,747,20.2,81.7,60,8,3,0,1,717.0,722.0,683.0,2024-02-08 08:00:00
hebron-road-03,2024-02-09 07:00:00,278,56.4,20.2,60,7,4,1,1,747.0,751.0,580.6666666666666,2024-02-09 07:00:00
hebron-road-03,2024-02-10 06:00:00,97,60.3,7.4,60,6,5,1,0,278.0,466.0,374.0,2024-02-10 06:00:00
hebron-road-03,2024-02-11 05:00:00,193,56.8,13.4,60,5,6,0,0,97.0,135.0,189.33333333333334,2024-02-11 05:00:00
hebron-road-03,2024-02-12 04:00:00,81,59.6,7.0,60,4,0,0,0,193.0,79.0,123.66666666666667,2024-02-12 04:00:00
hebron-road-03,2024-02-13 03:00:00,80,60.6,5.7,60,3,1,0,0,81.0,76.0,118.0,2024-02-13 03:00:00
hebron-road-03,2024-02-14 02:00:00,86,57.9,6.0,60,2,2,0,0,80.0,85.0,82.33333333333333,2024-02-14 02:00:00
hebron-road-03,2024-02-15 01:00:00,80,59.7,5.9,60,1,3,0,0,86.0,72.0,82.0,2024-02-15 01:00:00
hebron-road-03,2024-02-16 00:00:00,104,57.8,7.8,60,0,4,1,0,80.0,95.0,90.0,2024-02-16 00:00:00
hebron-road-03,2024-02-16 23:00:00,18,60.7,1.2,60,23,4,1,0,104.0,75.0,67.33333333333333,2024-02-16 23:00:00
hebron-road-03,2024-02-17 22:00:00,436,54.1,32.2,60,22,5,1,0,18.0,140.0,186.0,2024-02-17 22:00:00
hebron-road-03,2024-02-18 21:00:00,235,53.5,15.3,60,21,6,0,0,436.0,19.0,229.66666666666666,2024-02-18 21:00:00
hebron-road-03,2024-02-19 20:00:00,467,52.9,32.2,60,20,0,0,0,235.0,297.0,379.3333333333333,2024-02-19 20:00:00
hebron-road-03,2024-02-20 19:00:00,732,45.2,49.5,60,19,1,0,0,467.0,660.0,478.0,2024-02-20 19:00:00
hebron-road-03,2024-02-21 18:00:00,735,16.9,83.9,60,18,2,0,1,732.0,751.0,644.6666666666666,2024-02-21 18:00:00
hebron-road-03,2024-02-22 17:00:00,757,15.2,84.8,60,17,3,0,1,735.0,749.0,741.3333333333334,2024-02-22 17:00:00
hebron-road-03,2024-02-23 16:00:00,137,60.0,8.5,60,16,4,1,1,757.0,722.0,543.0,2024-02-23 16:00:00
hebron-road-03,2024-02-24 15:00:00,93,58.5,7.4,60,15,5,1,0,137.0,647.0,329.0,2024-02-24 15:00:00
hebron-road-03,2024-02-25 14:00:00,503,51.4,35.7,60,14,6,0,0,93.0,548.0,244.33333333333334,2024-02-25 14:00:00
hebron-road-03,2024-02-26 13:00:00,489,50.9,32.8,60,13,0,0,0,503.0,90.0,361.6666666666667,2024-02-26 13:00:00
hebron-road-03,2024-02-27 12:00:00,476,51.8,33.0,60,12,1,0,0,489.0,501.0,489.3333333333333,2024-02-27 12:00:00
herzl-boulevard-00,2024-01-01 00:00:00,77,59.9,6.1,60,0,0,0,0,355.49849447975913,355.49849447975913,77.0,2024-01-01 00:00:00
herzl-boulevard-00,2024-01-01 23:00:00,74,58.6,6.1,60,23,0,0,0,77.0,355.49849447975913,75.5,2024-01-01 23:00:00
herzl-boulevard-00,2024-01-02 22:00:00,114,57.9,7.7,60,22,1,0,0,74.0,355.49849447975913,88.33333333333333,2024-01-02 22:00:00
herzl-boulevard-00,2024-01-03 21:00:00,204,59.1,15.5,60,21,2,0,0,114.0,355.49849447975913,130.66666666666666,2024-01-03 21:00:00
herzl-boulevard-00,2024-01-04 20:00:00,444,55.6,31.4,60,20,3,0,0,204.0,355.49849447975913,254.0,2024-01-04 20:00:00
herzl-boulevard-00,2024-01-05 19:00:00,17,60.5,1.3,60,19,4,1,0,444.0,355.49849447975913,221.66666666666666,2024-01-05 19:00:00
herzl-boulevard-00,2024-01-06 18:00:00,180,57.3,13.8,60,18,5,1,1,17.0,355.49849447975913,213.66666666666666,2024-01-06 18:00:00
herzl-boulevard-00,2024-01-07 17:00:00,734,12.0,89.3,60,17,6,0,1,180.0,355.49849447975913,310.3333333333333,2024-01-07 17:00:00
herzl-boulevard-00,2024-01-08 16:00:00,771,21.0,77.0,60,16,0,0,1,734.0,355.49849447975913,561.6666666666666,2024-01-08 16:00:00
herzl-boulevard-00,2024-01-09 15:00:00,738,45.7,48.1,60,15,1,0,0,771.0,355.49849447975913,747.6666666666666,2024-01-09 15:00:00
herzl-boulevard-00,2024-01-10 14:00:00,546,49.3,37.7,60,14,2,0,0,738.0,355.49849447975913,685.0,2024-01-10 14:00:00
herzl-boulevard-00,2024-01-11 13:00:00,461,49.3,34.5,60,13,3,0,0,546.0,355.49849447975913,581.6666666666666,2024-01-11 13:00:00
herzl-boulevard-00,2024-01-12 12:00:00,750,35.9,57.9,60,12,4,1,0,461.0,355.49849447975913,585.6666666666666,2024-01-12 12:00:00
herzl-boulevard-00,2024-01-13 11:00:00,67,58.0,5.9,60,11,5,1,0,750.0,355.49849447975913,426.0,2024-01-13 11:00:00
herzl-boulevard-00,2024-01-14 10:00:00,658,46.7,46.0,60,10,6,0,0,67.0,355.49849447975913,491.6666666666667,2024-01-14 10:00:00
herzl-boulevard-00,2024-01-15 09:00:00,755,24.2,75.9,60,9,0,0,1,658.0,355.49849447975913,493.3333333333333,2024-01-15 09:00:00
herzl-boulevard-00,2024-01-16 08:00:00,740,25.5,73.3,60,8,1,0,1,755.0,355.49849447975913,717.6666666666666,2024-01-16 08:00:00
herzl-boulevard-00,2024-01-17 07:00:00,760,37.5,57.8,60,7,2,0,1,740.0,355.49849447975913,751.6666666666666,2024-01-17 07:00:00
herzl-boulevard-00,2024-01-18 06:00:00,432,53.6,32.1,60,6,3,0,0,760.0,355.49849447975913,644.0,2024-01-18 06:00:00
herzl-boulevard-00,2024-01-19 05:00:00,132,60.4,9.2,60,5,4,1,0,432.0,355.49849447975913,441.3333333333333,2024-01-19 05:00:00
herzl-boulevard-00,2024-01-20 04:00:00,84,57.9,6.3,60,4,5,1,0,132.0,355.49849447975913,216.0,2024-01-20 04:00:00
herzl-boulevard-00,2024-01-21 03:00:00,96,60.2,6.9,60,3,6,0,0,84.0,355.49849447975913,104.0,2024-01-21 03:00:00
herzl-boulevard-00,2024-01-22 02:00:00,106,60.3,7.5,60,2,0,0,0,96.0,355.49849447975913,95.33333333333333,2024-01-22 02:00:00
herzl-boulevard-00,2024-01-23 01:00:00,102,58.0,6.7,60,1,1,0,0,106.0,355.49849447975913,101.33333333333333,2024-01-23 01:00:00
herzl-boulevard-00,2024-01-24 00:00:00,72,59.3,5.7,60,0,2,0,0,102.0,77.0,93.33333333333333,2024-01-24 00:00:00
herzl-boulevard-00,2024-01-24 23:00:00,119,60.1,7.5,60,23,2,0,0,72.0,74.0,97.66666666666667,2024-01-24 23:00:00
herzl-boulevard-00,2024-01-25 22:00:00,102,60.1,7.7,60,22,3,0,0,119.0,114.0,97.66666666666667,2024-01-25 22:00:00
herzl-boulevard-00,2024-01-26 21:00:00,14,59.4,1.4,60,21,4,1,0,102.0,204.0,78.33333333333333,2024-01-26 21:00:00
herzl-boulevard-00,2024-01-27 20:00:00,485,50.5,33.7,60,20,5,1,0,14.0,444.0,200.33333333333334,2024-01-27 20:00:00
herzl-boulevard-00,2024-01-28 19:00:00,754,31.3,60.3,60,19,6,0,0,485.0,17.0,417.6666666666667,2024-01-28 19:00:00
herzl-boulevard-00,2024-01-29 18:00:00,711,20.7,76.1,60,18,0,0,1,754.0,180.0,650.0,2024-01-29 18:00:00
herzl-boulevard-00,2024-01-30 17:00:00,737,11.7,86.5,60,17,1,0,1,711.0,734.0,734.0,2024-01-30 17:00:00
herzl-boulevard-00,2024-01-31 16:00:00,775,36.7,60.5,60,16,2,0,1,737.0,771.0,741.0,2024-01-31 16:00:00
herzl-boulevard-00,2024-02-01 15:00:00,661,46.4,42.9,60,15,3,0,0,775.0,738.0,724.3333333333334,2024-02-01 15:00:00
herzl-boulevard-00,2024-02-02 14:00:00,449,52.8,30.9,60,14,4,1,0,661.0,546.0,628.3333333333334,2024-02-02 14:00:00
herzl-boulevard-00,2024-02-03 13:00:00,94,60.4,6.5,60,13,5,1,0,449.0,461.0,401.3333333333333,2024-02-03 13:00:00
herzl-boulevard-00,2024-02-04 12:00:00,423,51.8,31.5,60,12,6,0,0,94.0,750.0,322.0,2024-02-04 12:00:00
herzl-boulevard-00,2024-02-05 11:00:00,413,54.0,30.3,60,11,0,0,0,423.0,67.0,310.0,2024-02-05 11:00:00
herzl-boulevard-00,2024-02-06 10:00:00,810,37.1,56.9,60,10,1,0,0,413.0,658.0,548.6666666666666,2024-02-06 10:00:00
herzl-boulevard-00,2024-02-07 09:00:00,731,23.2,77.8,60,9,2,0,1,810.0,755.0,651.3333333333334,2024-02-07 09:00:00
herzl-boulevard-00,2024-02-08 08:00:00,758,8.4,91.9,60,8,3,0,1,731.0,740.0,766.3333333333334,2024-02-08 08:00:00
herzl-boulevard-00,2024-02-09 07:00:00,237,57.9,18.4,60,7,4,1,1,758.0,760.0,575.3333333333334,2024-02-09 07:00:00
herzl-boulevard-00,2024-02-10 06:00:00,107,61.4,8.1,60,6,5,1,0,237.0,432.0,367.3333333333333,2024-02-10 06:00:00
herzl-boulevard-00,2024-02-11 05:00:00,141,60.0,10.1,60,5,6,0,0,107.0,132.0,161.66666666666666,2024-02-11 05:00:00
herzl-boulevard-00,2024-02-12 04:00:00,97,57.0,7.4,60,4,0,0,0,141.0,84.0,115.0,2024-02-12 04:00:00
herzl-boulevard-00,2024-02-13 03:00:00,67,60.3,4.9,60,3,1,0,0,97.0,96.0,101.66666666666667,2024-02-13 03:00:00
herzl-boulevard-00,2024-02-14 02:00:00,79,60.1,5.9,60,2,2,0,0,67.0,106.0,81.0,2024-02-14 02:00:00
herzl-boulevard-00,2024-02-15 01:00:00,79,60.1,5.6,60,1,3,0,0,79.0,102.0,75.0,2024-02-15 01:00:00
herzl-boulevard-00,2024-02-16 00:00:00,93,58.9,7.6,60,0,4,1,0,79.0,72.0,83.66666666666667,2024-02-16 00:00:00
herzl-boulevard-00,2024-02-16 23:00:00,12,59.8,1.4,60,23,4,1,0,93.0,119.0,61.333333333333336,2024-02-16 23:00:00
herzl-boulevard-00,2024-02-17 22:00:00,423,52.2,29.8,60,22,5,1,0,12.0,102.0,176.0,2024-02-17 22:00:00
herzl-boulevard-00,2024-02-18 21:00:00,241,57.8,15.6,60,21,6,0,0,423.0,14.0,225.33333333333334,2024-02-18 21:00:00
herzl-boulevard-00,2024-02-19 20:00:00,448,51.0,33.6,60,20,0,0,0,241.0,485.0,370.6666666666667,2024-02-19 20:00:00
herzl-boulevard-00,2024-02-20 19:00:00,733,35.8,58.9,60,19,1,0,0,448.0,754.0,474.0,2024-02-20 19:00:00
herzl-boulevard-00,2024-02-21 18:00:00,715,8.9,90.2,60,18,2,0,1,733.0,711.0,632.0,2024-02-21 18:00:00
herzl-boulevard-00,2024-02-22 17:00:00,758,32.0,66.5,60,17,3,0,1,715.0,737.0,735.3333333333334,2024-02-22 17:00:00
herzl-boulevard-00,2024-02-23 16:00:00,138,59.5,7.8,60,16,4,1,1,758.0,775.0,537.0,2024-02-23 16:00:00
herzl-boulevard-00,2024-02-24 15:00:00,86,56.7,6.4,60,15,5,1,0,138.0,661.0,327.3333333333333,2024-02-24 15:00:00
herzl-boulevard-00,2024-02-25 14:00:00,507,51.6,37.0,60,14,6,0,0,86.0,449.0,243.66666666666666,2024-02-25 14:00:00
herzl-boulevard-00,2024-02-26 13:00:00,523,46.5,38.4,60,13,0,0,0,507.0,94.0,372.0,2024-02-26 13:00:00
herzl-boulevard-00,2024-02-27 12:00:00,380,52.0,28.8,60,12,1,0,0,523.0,423.0,470.0,2024-02-27 12:00:00
herzl-boulevard-01,2024-01-01 00:00:00,72,58.2,5.8,60,0,0,0,0,355.49849447975913,355.49849447975913,72.0,2024-01-01 00:00:00
herzl-boulevard-01,2024-01-01 23:00:00,92,60.6,6.8,60,23,0,0,0,72.0,355.49849447975913,82.0,2024-01-01 23:00:00
herzl-boulevard-01,2024-01-02 22:00:00,94,59.3,7.9,60,22,1,0,0,92.0,355.49849447975913,86.0,2024-01-02 22:00:00
herzl-boulevard-01,2024-01-03 21:00:00,238,56.0,16.3,60,21,2,0,0,94.0,355.49849447975913,141.33333333333334,2024-01-03 21:00:00
herzl-boulevard-01,2024-01-04 20:00:00,455,52.6,30.3,60,20,3,0,0,238.0,355.49849447975913,262.3333333333333,2024-01-04 20:00:00
herzl-boulevard-01,2024-01-05 19:00:00,31,59.1,1.5,60,19,4,1,0,455.0,355.49849447975913,241.33333333333334,2024-01-05 19:00:00
herzl-boulevard-01,2024-01-06 18:00:00,309,55.5,19.4,60,18,5,1,1,31.0,355.49849447975913,265.0,2024-01-06 18:00:00
herzl-boulevard-01,2024-01-07 17:00:00,788,10.6,87.8,60,17,6,0,1,309.0,355.49849447975913,376.0,2024-01-07 17:00:00
herzl-boulevard-01,2024-01-08 16:00:00,758,26.0,71.7,60,16,0,0,1,788.0,355.49849447975913,618.3333333333334,2024-01-08 16:00:00
herzl-boulevard-01,2024-01-09 15:00:00,749,41.6,51.2,60,15,1,0,0,758.0,355.49849447975913,765.0,2024-01-09 15:00:00
herzl-boulevard-01,2024-01-10 14:00:00,514,52.7,36.8,60,14,2,0,0,749.0,355.49849447975913,673.6666666666666,2024-01-10 14:00:00
herzl-boulevard-01,2024-01-11 13:00:00,489,48.2,35.6,60,13,3,0,0,514.0,355.49849447975913,584.0,2024-01-11 13:00:00
herzl-boulevard-01,2024-01-12 12:00:00,785,33.1,61.4,60,12,4,1,0,489.0,355.49849447975913,596.0,2024-01-12 12:00:00
herzl-boulevard-01,2024-01-13 11:00:00,92,58.0,7.1,60,11,5,1,0,785.0,355.49849447975913,455.3333333333333,2024-01-13 11:00:00
herzl-boulevard-01,2024-01-14 10:00:00,614,48.4,45.6,60,10,6,0,0,92.0,355.49849447975913,497.0,2024-01-14 10:00:00
herzl-boulevard-01,2024-01-15 09:00:00,738,29.2,72.9,60,9,0,0,1,614.0,355.49849447975913,481.3333333333333,2024-01-15 09:00:00
herzl-boulevard-01,2024-01-16 08:00:00,753,9.6,87.4,60,8,1,0,1,738.0,355.49849447975913,701.6666666666666,2024-01-16 08:00:00
herzl-boulevard-01,2024-01-17 07:00:00,731,23.3,76.0,60,7,2,0,1,753.0,355.49849447975913,740.6666666666666,2024-01-17 07:00:00
herzl-boulevard-01,2024-01-18 06:00:00,422,51.1,30.8,60,6,3,0,0,731.0,355.49849447975913,635.3333333333334,2024-01-18 06:00:00
herzl-boulevard-01,2024-01-19 05:00:00,169,60.1,11.7,60,5,4,1,0,422.0,355.49849447975913,440.6666666666667,2024-01-19 05:00:00
herzl-boulevard-01,2024-01-20 04:00:00,124,57.6,9.1,60,4,5,1,0,169.0,355.49849447975913,238.33333333333334,2024-01-20 04:00:00
herzl-boulevard-01,2024-01-21 03:00:00,87,60.9,6.1,60,3,6,0,0,124.0,355.49849447975913,126.66666666666667,2024-01-21 03:00:00
herzl-boulevard-01,2024-01-22 02:00:00,99,57.9,6.3,60,2,0,0,0,87.0,355.49849447975913,103.33333333333333,2024-01-22 02:00:00
herzl-boulevard-01,2024-01-23 01:00:00,106,61.5,6.0,60,1,1,0,0,99.0,355.49849447975913,97.33333333333333,2024-01-23 01:00:00
herzl-boulevard-01,2024-01-24 00:00:00,80,59.3,5.5,60,0,2,0,0,106.0,72.0,95.0,2024-01-24 00:00:00
herzl-boulevard-01,2024-01-24 23:00:00,78,60.5,6.4,60,23,2,0,0,80.0,92.0,88.0,2024-01-24 23:00:00
herzl-boulevard-01,2024-01-25 22:00:00,124,59.1,9.2,60,22,3,0,0,78.0,94.0,94.0,2024-01-25 22:00:00
herzl-boulevard-01,2024-01-26 21:00:00,17,59.0,1.5,60,21,4,1,0,124.0,238.0,73.0,2024-01-26 21:00:00
herzl-boulevard-01,2024-01-27 20:00:00,475,50.8,33.6,60,20,5,1,0,17.0,455.0,205.33333333333334,2024-01-27 20:00:00
herzl-boulevard-01,2024-01-28 19:00:00,749,40.8,53.4,60,19,6,0,0,475.0,31.0,413.6666666666667,2024-01-28 19:00:00
herzl-boulevard-01,2024-01-29 18:00:00,724,19.7,79.7,60,18,0,0,1,749.0,309.0,649.3333333333334,2024-01-29 18:00:00
herzl-boulevard-01,2024-01-30 17:00:00,745,24.3,76.7,60,17,1,0,1,724.0,788.0,739.3333333333334,2024-01-30 17:00:00
herzl-boulevard-01,2024-01-31 16:00:00,753,34.0,66.6,60,16,2,0,1,745.0,758.0,740.6666666666666,2024-01-31 16:00:00
herzl-boulevard-01,2024-02-01 15:00:00,663,44.2,50.3,60,15,3,0,0,753.0,749.0,720.3333333333334,2024-02-01 15:00:00
herzl-boulevard-01,2024-02-02 14:00:00,477,51.6,34.5,60,14,4,1,0,663.0,514.0,631.0,2024-02-02 14:00:00
herzl-boulevard-01,2024-02-03 13:00:00,113,60.4,6.7,60,13,5,1,0,477.0,489.0,417.6666666666667,2024-02-03 13:00:00
herzl-boulevard-01,2024-02-04 12:00:00,456,55.2,31.9,60,12,6,0,0,113.0,785.0,348.6666666666667,2024-02-04 12:00:00
herzl-boulevard-01,2024-02-05 11:00:00,449,49.1,33.6,60,11,0,0,0,456.0,92.0,339.3333333333333,2024-02-05 11:00:00
herzl-boulevard-01,2024-02-06 10:00:00,755,44.5,51.4,60,10,1,0,0,449.0,614.0,553.3333333333334,2024-02-06 10:00:00
herzl-boulevard-01,2024-02-07 09:00:00,702,27.0,71.6,60,9,2,0,1,755.0,738.0,635.3333333333334,2024-02-07 09:00:00
herzl-boulevard-01,2024-02-08 08:00:00,793,16.8,82.2,60,8,3,0,1,702.0,753.0,750.0,2024-02-08 08:00:00
herzl-boulevard-01,2024-02-09 07:00:00,281,57.3,19.8,60,7,4,1,1,793.0,731.0,592.0,2024-02-09 07:00:00
herzl-boulevard-01,2024-02-10 06:00:00,96,60.7,6.5,60,6,5,1,0,281.0,422.0,390.0,2024-02-10 06:00:00
herzl-boulevard-01,2024-02-11 05:00:00,142,57.5,10.9,60,5,6,0,0,96.0,169.0,173.0,2024-02-11 05:00:00
herzl-boulevard-01,2024-02-12 04:00:00,86,62.3,7.5,60,4,0,0,0,142.0,124.0,108.0,2024-02-12 04:00:00
herzl-boulevard-01,2024-02-13 03:00:00,86,58.3,6.1,60,3,1,0,0,86.0,87.0,104.66666666666667,2024-02-13 03:00:00
herzl-boulevard-01,2024-02-14 02:00:00,107,58.6,7.0,60,2,2,0,0,86.0,99.0,93.0,2024-02-14 02:00:00
herzl-boulevard-01,2024-02-15 01:00:00,99,57.2,7.3,60,1,3,0,0,107.0,106.0,97.33333333333333,2024-02-15 01:00:00
herzl-boulevard-01,2024-02-16 00:00:00,129,57.8,9.0,60,0,4,1,0,99.0,80.0,111.66666666666667,2024-02-16 00:00:00
herzl-boulevard-01,2024-02-16 23:00:00,20,60.9,1.6,60,23,4,1,0,129.0,78.0,82.66666666666667,2024-02-16 23:00:00
herzl-boulevard-01,2024-02-17 22:00:00,439,52.5,29.8,60,22,5,1,0,20.0,124.0,196.0,2024-02-17 22:00:00
herzl-boulevard-01,2024-02-18 21:00:00,217,56.2,15.6,60,21,6,0,0,439.0,17.0,225.33333333333334,2024-02-18 21:00:00
herzl-boulevard-01,2024-02-19 20:00:00,424,54.1,32.4,60,20,0,0,0,217.0,475.0,360.0,2024-02-19 20:00:00
herzl-boulevard-01,2024-02-20 19:00:00,698,36.0,60.1,60,19,1,0,0,424.0,749.0,446.3333333333333,2024-02-20 19:00:00
herzl-boulevard-01,2024-02-21 18:00:00,722,12.2,86.0,60,18,2,0,1,698.0,724.0,614.6666666666666,2024-02-21 18:00:00
herzl-boulevard-01,2024-02-22 17:00:00,776,27.0,73.4,60,17,3,0,1,722.0,745.0,732.0,2024-02-22 17:00:00
herzl-boulevard-01,2024-02-23 16:00:00,137,58.3,10.6,60,16,4,1,1,776.0,753.0,545.0,2024-02-23 16:00:00
herzl-boulevard-01,2024-02-24 15:00:00,97,60.4,6.7,60,15,5,1,0,137.0,663.0,336.6666666666667,2024-02-24 15:00:00
herzl-boulevard-01,2024-02-25 14:00:00,432,52.3,31.6,60,14,6,0,0,97.0,477.0,222.0,2024-02-25 14:00:00
herzl-boulevard-01,2024-02-26 13:00:00,533,50.1,39.9,60,13,0,0,0,432.0,113.0,354.0,2024-02-26 13:00:00
herzl-boulevard-01,2024-02-27 12:00:00,510,52.9,35.2,60,12,1,0,0,533.0,456.0,491.6666666666667,2024-02-27 12:00:00
herzl-boulevard-02,2024-01-01 00:00:00,83,61.4,6.1,60,0,0,0,0,355.49849447975913,355.49849447975913,83.0,2024-01-01 00:00:00
herzl-boulevard-02,2024-01-01 23:00:00,70,59.7,5.3,60,23,0,0,0,83.0,355.49849447975913,76.5,2024-01-01 23:00:00
herzl-boulevard-02,2024-01-02 22:00:00,114,58.7,7.4,60,22,1,0,0,70.0,355.49849447975913,89.0,2024-01-02 22:00:00
herzl-boulevard-02,2024-01-03 21:00:00,206,57.3,14.5,60,21,2,0,0,114.0,355.49849447975913,130.0,2024-01-03 21:00:00
herzl-boulevard-02,2024-01-04 20:00:00,415,55.2,27.4,60,20,3,0,0,206.0,355.49849447975913,245.0,2024-01-04 20:00:00
herzl-boulevard-02,2024-01-05 19:00:00,30,59.3,1.5,60,19,4,1,0,415.0,355.49849447975913,217.0,2024-01-05 19:00:00
herzl-boulevard-02,2024-01-06 18:00:00,169,61.1,12.7,60,18,5,1,1,30.0,355.49849447975913,204.66666666666666,2024-01-06 18:00:00
herzl-boulevard-02,2024-01-07 17:00:00,776,20.1,78.3,60,17,6,0,1,169.0,355.49849447975913,325.0,2024-01-07 17:00:00
herzl-boulevard-02,2024-01-08 16:00:00,742,29.3,68.1,60,16,0,0,1,776.0,355.49849447975913,562.3333333333334,2024-01-08 16:00:00
herzl-boulevard-02,2024-01-09 15:00:00,702,44.8,49.5,60,15,1,0,0,742.0,355.49849447975913,740.0,2024-01-09 15:00:00
